,state_code,county_code,site_num,parameter_code,poc,latitude,longitude,datum,parameter_name,sample_duration,pollutant_standard,date_local,units_of_measure,event_type,observation_count,observation_percent,arithmetic_mean,first_max_value,first_max_hour,aqi,method_code,method_name,local_site_name,address,state_name,county_name,city_name,cbsa_name,date_of_last_change,sample_id
6854,12,103,18,43824,1,27.785866,-82.739875,WGS84,Trichloroethylene,24 HOUR,,2007-03-13,Parts per billion Carbon,None,1,100.0,0.04,0.04,0,,176,6L SUBATM SS CANISTER - ENTECH PRECONCENTRATOR GC/MS,Azalea Park,7200-22 AVENUE NORTH,Florida,Pinellas,Saint Petersburg,Tampa-St. Petersburg-Clearwater FL,2013-06-11,6855
6855,21,221,8001,88128,1,36.783889,-87.85194399999999,UNKNOWN,Lead PM2.5 LC,24 HOUR,,2006-11-10,Micrograms/cubic meter (LC),None,1,100.0,0.002,0.002,0,,800,IMPROVE Module A with Cyclone Inlet-Teflon Filter 2.2 sq. cm. - X-Ray Fluorescence,OLD DOVER HIGHWAY CADIZKY,OLD DOVER HIGHWAY CADIZ KY,Kentucky,Trigg,Not in a city,Clarksville TN-KY,2015-11-17,6856
6856,40,143,235,43815,6,36.126945,-95.998941,WGS84,Ethylene dichloride,24 HOUR,,2008-08-10,Parts per billion Carbon,None,1,100.0,0.0,0.0,0,,101,CANISTER SUBAMBIENT PRESSURE - MULTI DETECTOR GC,CENTER OF PARKING LOT OF PUBLIC WORKS BUILDING 1/4 MI N OF SINCLAIR,2443 SOUTH JACKSON AVENUE,Oklahoma,Tulsa,Tulsa,Tulsa OK,2013-06-11,6857
6857,55,79,26,43502,1,43.060975,-87.913504,WGS84,Formaldehyde,24 HOUR,,2010-04-26,Parts per billion Carbon,None,1,100.0,1.13921,1.13921,0,,202,SILICA-DNPH-CART-KI O3 SCRUB - HPLC ULTRAVIOLET ABSORPTION,MILWAUKEE - SER DNR HDQRS,2300 N M. L. KING JR DR,Wisconsin,Milwaukee,Milwaukee,Milwaukee-Waukesha-West Allis WI,2015-07-21,6858
6858,9,9,27,45201,1,41.3014,-72.90287099999999,WGS84,Benzene,1 HOUR,,2007-06-25,Parts per billion Carbon,None,23,96.0,6.223043,22.91,6,,128,PRECONCENTRATION TRAP - PE 8700;AUTO GC;SUBAMBIENT-DUAL FID,Criscuolo Park-New Haven,1JAMES STREET,Connecticut,New Haven,New Haven,New Haven-Milford CT,2013-06-11,6859
6859,27,163,445,43502,1,45.01876,-92.78027,WGS84,Formaldehyde,24 HOUR,,2007-03-25,Parts per billion Carbon,None,1,100.0,0.8,0.8,0,,202,SILICA-DNPH-CART-KI O3 SCRUB - HPLC ULTRAVIOLET ABSORPTION,Anderson School,309 N. FOURTH ST.,Minnesota,Washington,Bayport,Minneapolis-St. Paul-Bloomington MN-WI,2013-06-11,6860
6860,54,39,10,43860,1,38.3456,-81.62831700000001,WGS84,Vinyl chloride,24 HOUR,,2008-01-07,Parts per billion Carbon,None,1,100.0,0.0,0.0,0,,150,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,CHARLESTON BAPTIST TEMPLE/SITE MOVED FROM OAQ AND FIRE STATION,CHARLESTON - 209 MORRIS STREET,West Virginia,Kanawha,Charleston,Charleston WV,2013-06-11,6861
6861,39,151,17,88110,5,40.786878,-81.394186,NAD83,Cadmium PM2.5 LC,24 HOUR,,2007-07-11,Micrograms/cubic meter (LC),None,1,100.0,0.0,0.0,0,,811,Met One SASS Teflon - Energy dispersive XRF,CANTON FS 8,1330 DUEBER,Ohio,Stark,Canton,Canton-Massillon OH,2013-06-11,6862
6862,48,203,2,88103,5,32.668987,-94.167457,WGS84,Arsenic PM2.5 LC,24 HOUR,,2009-12-09,Micrograms/cubic meter (LC),None,1,100.0,0.0,0.0,0,,811,Met OneSASS Teflon - Energy dispersive XRF,Karnack,Hwy 134 & Spur 449,Texas,Harrison,Not in a city,Marshall TX,2015-07-21,6863
6863,1,73,23,88112,5,33.553056,-86.815,WGS84,Chromium PM2.5 LC,24 HOUR,,2013-04-13,Micrograms/cubic meter (LC),None,1,100.0,0.002,0.002,0,,811,Met One SASS Teflon - Energy dispersive XRF,North Birmingham,NO. B'HAMSOU R.R. 3009 28TH ST. NO.,Alabama,Jefferson,Birmingham,Birmingham-Hoover AL,2014-12-17,6864
6864,34,31,5,43824,1,40.918381,-74.168092,WGS84,Trichloroethylene,24 HOUR,,2006-08-09,Parts per billion Carbon,None,1,100.0,0.01,0.01,0,,101,CANISTER SUBAMBIENT PRESSURE - MULTI DETECTOR GC,Paterson,Health Department 176 Broadway Avenue,New Jersey,Passaic,Paterson,New York-Newark-Jersey City NY-NJ-PA,2014-03-10,6865
6865,36,5,83,88136,7,40.86585,-73.88083,WGS84,Nickel PM2.5 LC,24 HOUR,,2000-07-14,Micrograms/cubic meter (LC),None,1,100.0,0.0176,0.0176,0,,811,Met One SASS Teflon - Energy Dispersive XRF,BOTANICAL GARDEN,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,New York-Newark-Jersey City NY-NJ-PA,2015-07-22,6866
6866,46,71,1,88112,1,43.74561,-101.941218,NAD83,Chromium PM2.5 LC,24 HOUR,,1998-09-05,Micrograms/cubic meter (LC),None,1,100.0,0.0029,0.0029,0,,800,IMPROVE Module A with Cyclone Inlet-Teflon Filter 2.2 sq. cm. - X-Ray Fluorescence,SOUTH OF BADLANDS NP HEADQUARTERS,BADLANDS PO BOX 6 HEADQUARTERS,South Dakota,Jackson,Not in a city,,2015-07-22,6867
6867,4,3,8001,88103,1,32.009409999999995,-109.38906000000001,NAD83,Arsenic PM2.5 LC,24 HOUR,,2005-12-27,Micrograms/cubic meter (LC),None,1,100.0,0.0,0.0,0,,800,IMPROVE Module A with Cyclone Inlet-Teflon Filter 2.2 sq. cm. - X-Ray Fluorescence,Chiricahua National Monument,CHIRICAHUA NATIONAL MOUMENT,Arizona,Cochise,Not in a city,Sierra Vista-Douglas AZ,2015-12-07,6868
6868,17,163,10,12105,1,38.612034,-90.160477,WGS84,Beryllium (TSP) STP,24 HOUR,,2007-03-31,Nanograms/cubic meter (25 C),None,1,100.0,0.0,0.0,0,,90,HI-VOL - EMISSION SPECTRA ICAP,IEPA-RAPS TRAILER,13TH & TUDOR,Illinois,Saint Clair,East Saint Louis,St. Louis MO-IL,2013-06-11,6869
6869,10,3,2004,43817,1,39.739444,-75.55805600000001,NAD83,Tetrachloroethylene,24 HOUR,,2003-10-24,Parts per billion Carbon,None,1,100.0,0.9,0.9,0,,113,SS-CANISTER-PRESSURIZED - CAPILLARY GC ITD MASS SPECTRO,MLK  CORNER OF MLK BLVD AND JUSTISON ST,MLK BLVD AND JUSTISON ST.,Delaware,New Castle,Wilmington,Philadelphia-Camden-Wilmington PA-NJ-DE-MD,2013-06-11,6870
6870,51,163,3,88136,1,37.62668,-79.51257,WGS84,Nickel PM2.5 LC,24 HOUR,,2004-10-27,Micrograms/cubic meter (LC),None,1,100.0,0.00027,0.00027,0,,802,IMPROVE Module A with Cyclone Inlet-Teflon Filter 2.2 sq. cm. - Proton Induced X-Ray Excitation,Natural Bridge Ranger Station,21-CGLENWOOD-PEDLAR DISTRICT RANGER STA,Virginia,Rockbridge,Not in a city,,2015-07-22,6871
6871,10,3,2004,88112,5,39.739444,-75.55805600000001,WGS84,Chromium PM2.5 LC,24 HOUR,,2011-12-05,Micrograms/cubic meter (LC),None,1,100.0,0.002,0.002,0,,811,Met One SASS Teflon - Energy dispersive XRF,MLK  CORNER OF MLK BLVD AND JUSTISON ST,MLK BLVD AND JUSTISON ST.,Delaware,New Castle,Wilmington,Philadelphia-Camden-Wilmington PA-NJ-DE-MD,2015-07-21,6872
6872,11,1,43,45201,2,38.921847,-77.013178,WGS84,Benzene,24 HOUR,,2008-02-12,Parts per billion Carbon,None,1,100.0,1.65,1.65,0,,126,SS CANISTER PRESSURIZED - CRYOGENIC PRECONCENTRATION GC/FID,MCMILLAN  NCore-PAMS,2500 1ST STREET N.W. WASHINGTON DC,District Of Columbia,District of Columbia,Washington,Washington-Arlington-Alexandria DC-VA-MD-WV,2013-06-11,6873
6873,48,479,17,43815,1,27.501826,-99.502984,WGS84,Ethylene dichloride,24 HOUR,,2011-03-16,Parts per billion Carbon,None,1,100.0,0.0,0.0,0,,175,Passivated Canister - Cryogenic Preconcentration GC/MS,Laredo Bridge,700 Zaragosa St,Texas,Webb,Laredo,Laredo TX,2013-06-10,6874
6874,50,25,9000,88136,1,42.9561,-72.9098,WGS84,Nickel PM2.5 LC,24 HOUR,,2013-04-04,Micrograms/cubic meter (LC),None,1,100.0,0.0,0.0,0,,800,IMPROVE Module A with Cyclone Inlet-Teflon Filter 2.2 sq. cm. - X-Ray Fluorescence,Lyebrook,Mount Snow Ski Area 39 Mount Snow Road West Dover VT 05356,Vermont,Windham,Not in a city,,2015-07-02,6875
6875,6,29,10,43503,1,35.385574,-119.015009,NAD83,Acetaldehyde,3 HOURS,,2004-08-10,Parts per billion Carbon,None,3,38.0,4.366667,6.1,5,,202,SILICA-DNPH-CART-KI O3 SCRUB - HPLC ULTRAVIOLET ABSORPTION,Bakersfield-Golden/M St,2820 M St. Bakersfield CA 93301,California,Kern,Bakersfield,Bakersfield CA,2013-06-11,6876
6876,80,2,4,43804,1,32.343396000000006,-117.05558,WGS84,Carbon tetrachloride,24 HOUR,,2010-08-22,Parts per billion Carbon,None,1,100.0,0.08,0.08,0,,171,6L Pressurized Canister - Precon Saturn GC/MS,EAST END OF PEDRO MORENO SCHOOL IN ROSARITO,3 BLKS E BLVD BENITO JUAREZ ROSARITO,Country Of Mexico,BAJA CALIFORNIA NORTE,Rosarito,,2013-06-10,6877
6877,40,109,1037,88112,5,35.614131,-97.475083,WGS84,Chromium PM2.5 LC,24 HOUR,,2011-12-05,Micrograms/cubic meter (LC),None,1,100.0,0.0,0.0,0,,811,Met One SASS Teflon - Energy dispersive XRF,OKC NORTH,2501 E. Memorial Rd.  (OKLAHOMA CHRISTIAN UNIVERSITY),Oklahoma,Oklahoma,Oklahoma City,Oklahoma City OK,2015-07-21,6878
6878,48,141,44,43831,3,31.765684999999998,-106.45522700000001,NAD83,cis-13-Dichloropropene,24 HOUR,,2001-05-25,Parts per billion Carbon,None,1,100.0,0.02,0.02,0,,175,Passivated Canister - Cryogenic Preconcentration GC/MS,El Paso Chamizal,800 S San Marcial Street,Texas,El Paso,El Paso,El Paso TX,2013-06-11,6879
6879,31,109,23,43818,6,40.865145,-96.722532,NAD83,1122-Tetrachloroethane,24 HOUR,,2002-07-01,Parts per billion Carbon,None,1,100.0,0.0,0.0,0,,101,CANISTER SUBAMBIENT PRESSURE - MULTI DETECTOR GC,,5435 NW 1ST STREET,Nebraska,Lancaster,Lincoln,Lincoln NE,2013-06-11,6880
6880,40,109,1037,43804,6,35.614131,-97.475083,WGS84,Carbon tetrachloride,24 HOUR,,2014-09-08,Parts per billion Carbon,None,1,100.0,0.1,0.1,0,,101,CANISTER SUBAMBIENT PRESSURE - MULTI DETECTOR GC,OKC NORTH,2501 E. Memorial Rd.  (OKLAHOMA CHRISTIAN UNIVERSITY),Oklahoma,Oklahoma,Oklahoma City,Oklahoma City OK,2015-03-17,6881
6881,10,3,2004,12132,1,39.739444,-75.55805600000001,WGS84,Manganese (TSP) STP,24 HOUR,,2009-11-21,Micrograms/cubic meter (25 C),None,1,100.0,0.013999999999999999,0.013999999999999999,0,,89,HI-VOL - ICP/MS W/QUARTZ FILTER,MLK  CORNER OF MLK BLVD AND JUSTISON ST,MLK BLVD AND JUSTISON ST.,Delaware,New Castle,Wilmington,Philadelphia-Camden-Wilmington PA-NJ-DE-MD,2014-10-01,6882
6882,41,51,246,82110,7,45.561370000000004,-122.6679,NAD83,Cadmium PM10 STP,24 HOUR,,2006-03-30,Nanograms/cubic meter (25 C),None,1,100.0,10.59,10.59,0,,110,Hi-Vol SA/GMW1200 Quartz - ICP/MS,WEST END OF ATHLETIC FIELD WITH N EMERSON N N ROSELAWN S N WILLIAM,N ROSELAWN PORTLANDOR,Oregon,Multnomah,Portland,Portland-Vancouver-Hillsboro OR-WA,2013-06-11,6883
6883,48,121,34,43218,2,33.219069,-97.19628399999999,WGS84,13-Butadiene,24 HOUR,,2015-01-12,Parts per billion Carbon,None,1,100.0,0.0,0.0,0,,175,Passivated Canister - Cryogenic Preconcentration GC/MS,Denton Airport South,Denton Airport South,Texas,Denton,Denton,Dallas-Fort Worth-Arlington TX,2016-03-31,6884
6884,48,201,1039,43815,3,29.670025,-95.128508,WGS84,Ethylene dichloride,24 HOUR,,2009-03-08,Parts per billion Carbon,None,1,100.0,0.0,0.0,0,,175,Passivated Canister - Cryogenic Preconcentration GC/MS,Houston Deer Park #2,4514 1/2 Durant St,Texas,Harris,Deer Park,Houston-The Woodlands-Sugar Land TX,2013-06-10,6885
6885,56,29,9002,88112,1,44.744723,-109.38236599999999,WGS84,Chromium PM2.5 LC,24 HOUR,,2012-11-02,Micrograms/cubic meter (LC),None,1,100.0,0.0,0.0,0,,800,IMPROVE Module A with Cyclone Inlet-Teflon Filter 2.2 sq. cm. - X-Ray Fluorescence,,North Absaroka,Wyoming,Park,Not in a city,,2015-07-10,6886
6886,36,31,3,43829,2,44.39308,-73.8589,WGS84,12-Dichloropropane,24 HOUR,,2015-06-17,Parts per billion Carbon,None,1,100.0,0.0,0.0,0,,150,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,WHITEFACE BASE,Wilmington BASE WHITEFACE MTN ASRC SUNY,New York,Essex,Not in a city,,2016-01-27,6887
6887,6,41,2,88112,1,38.123056,-122.90833300000001,NAD27,Chromium PM2.5 LC,24 HOUR,,1995-04-05,Micrograms/cubic meter (LC),None,1,100.0,0.0,0.0,0,,800,IMPROVE Module A with Cyclone Inlet-Teflon Filter 2.2 sq. cm. - X-Ray Fluorescence,Point Reyes NS Ranger Station,N RANGER STATION POINT REYES NS,California,Marin,Point Reyes National Seashore,San Francisco-Oakland-Hayward CA,2015-07-22,6888
6888,54,39,10,12103,1,38.3456,-81.62831700000001,WGS84,Arsenic (TSP) STP,24 HOUR,,2010-05-14,Micrograms/cubic meter (25 C),None,1,100.0,0.002,0.002,0,,89,HI-VOL - ICP/MS W/QUARTZ FILTER,CHARLESTON BAPTIST TEMPLE/SITE MOVED FROM OAQ AND FIRE STATION,CHARLESTON - 209 MORRIS STREET,West Virginia,Kanawha,Charleston,Charleston WV,2013-06-10,6889
6889,21,111,48,88112,5,38.24024,-85.73195,WGS84,Chromium PM2.5 LC,24 HOUR,,2004-08-13,Micrograms/cubic meter (LC),None,1,100.0,0.001,0.001,0,,811,Met One SASS Teflon - Energy dispersive XRF,,850 BARRET AVENUE,Kentucky,Jefferson,Louisville,Louisville/Jefferson County KY-IN,2015-07-22,6890
6890,54,69,10,43802,1,40.114876,-80.700972,WGS84,Dichloromethane,24 HOUR,,2014-04-11,Parts per billion Carbon,None,1,100.0,0.2,0.2,0,,150,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,,WHEELING - WARWOOD WATER PLANT,West Virginia,Ohio,Wheeling,Wheeling WV-OH,2016-03-28,6891
6891,56,35,9000,88132,1,42.974831,-109.758655,WGS84,Manganese PM2.5 LC,24 HOUR,,2000-04-22,Micrograms/cubic meter (LC),None,1,100.0,0.00255,0.00255,0,,802,IMPROVE Module A with Cyclone Inlet-Teflon Filter 2.2 sq. cm. - Proton Induced X-Ray Excitation,,Bridger Wilderness,Wyoming,Sublette,Not in a city,,2015-07-22,6892
6892,26,67,3,12132,1,43.099942999999996,-85.222266,WGS84,Manganese (TSP) STP,24 HOUR,,2014-02-22,Micrograms/cubic meter (25 C),None,1,100.0,0.0027300000000000002,0.0027300000000000002,0,,108,Hi-Vol - ICP Mass Spec w Glass Filters,,509 MERRICK ST,Michigan,Ionia,Belding,Ionia MI,2015-02-10,6893
6893,13,49,9000,88103,1,30.740717999999998,-82.12815400000001,WGS84,Arsenic PM2.5 LC,24 HOUR,,1992-08-08,Micrograms/cubic meter (LC),None,1,100.0,0.0,0.0,0,,800,IMPROVE Module A with Cyclone Inlet-Teflon Filter 2.2 sq. cm. - X-Ray Fluorescence,,Okefenokee NWR,Georgia,Charlton,Not in a city,,2015-07-22,6894
6894,48,167,5,43804,1,29.385234000000004,-94.93151999999999,NAD83,Carbon tetrachloride,24 HOUR,,2004-12-11,Parts per billion Carbon,None,1,100.0,0.09,0.09,0,,175,Passivated Canister - Cryogenic Preconcentration GC/MS,Texas City Ball Park,2516 1/2 Texas Avenue,Texas,Galveston,Texas City,Houston-The Woodlands-Sugar Land TX,2013-06-11,6895
6895,19,139,20,43829,6,41.4069,-91.0616,WGS84,12-Dichloropropane,24 HOUR,,2000-11-02,Parts per billion Carbon,None,1,100.0,0.0,0.0,0,,101,CANISTER SUBAMBIENT PRESSURE - MULTI DETECTOR GC,MUSCATINE MUSSER PARK,OREGON ST. & EARL AVE.,Iowa,Muscatine,Muscatine,Muscatine IA,2013-06-11,6896
6896,25,9,2006,43218,10,42.474641999999996,-70.970816,WGS84,13-Butadiene,24 HOUR,,2009-04-07,Parts per billion Carbon,None,1,100.0,0.06,0.06,0,,136,Instrumental - ENTECH 2000 W/MS/FID,LYNN WATER TREATMENT PLANT,390 PARKLAND,Massachusetts,Essex,Lynn,Boston-Cambridge-Newton MA-NH,2013-06-10,6897
6897,6,93,5,88112,1,41.711825,-121.509993,WGS84,Chromium PM2.5 LC,24 HOUR,,2009-05-13,Micrograms/cubic meter (LC),None,1,100.0,0.0,0.0,0,,800,IMPROVE Module A with Cyclone Inlet-Teflon Filter 2.2 sq. cm. - X-Ray Fluorescence,Lava Beds National Monument,P.O. BOX 867 LAVA BEDS,California,Siskiyou,Lava Beds National Monument,,2015-08-11,6898
6898,36,101,3,88103,1,42.09142,-77.20978000000001,WGS84,Arsenic PM2.5 LC,24 HOUR,,2004-11-26,Micrograms/cubic meter (LC),None,1,100.0,0.0,0.0,0,,802,IMPROVE Module A with Cyclone Inlet-Teflon Filter 2.2 sq. cm. - Proton Induced X-Ray Excitation,PINNACLE STATE PARK,8301 ACKERSON ROAD Pinnacle State Park,New York,Steuben,Not in a city,Corning NY,2015-07-22,6899
6899,5,101,9000,88132,1,35.825893,-93.203187,WGS84,Manganese PM2.5 LC,24 HOUR,,2009-03-11,Micrograms/cubic meter (LC),None,1,100.0,0.0,0.0,0,,800,IMPROVE Module A with Cyclone Inlet-Teflon Filter 2.2 sq. cm. - X-Ray Fluorescence,,Upper Buffalo Wilderness,Arkansas,Newton,Not in a city,Harrison AR,2015-08-11,6900
6900,35,3,9000,88103,1,33.220502,-108.23571899999999,WGS84,Arsenic PM2.5 LC,24 HOUR,,1995-09-06,Micrograms/cubic meter (LC),None,1,100.0,0.0006799999999999999,0.0006799999999999999,0,,800,IMPROVE Module A with Cyclone Inlet-Teflon Filter 2.2 sq. cm. - X-Ray Fluorescence,,Gila Wilderness,New Mexico,Catron,Not in a city,,2015-07-22,6901
6901,27,53,961,43502,1,44.87551,-93.25891999999999,WGS84,Formaldehyde,24 HOUR,,2010-10-17,Parts per billion Carbon,None,1,100.0,1.9,1.9,0,,202,SILICA-DNPH-CART-KI O3 SCRUB - HPLC ULTRAVIOLET ABSORPTION,RICHFIELD INTERMEDIATE SCHOOL,7020 12TH AVE S.,Minnesota,Hennepin,Richfield,Minneapolis-St. Paul-Bloomington MN-WI,2013-06-10,6902
6902,6,73,3,12105,6,32.791194,-116.94209199999999,WGS84,Beryllium (TSP) STP,24 HOUR,,1993-11-21,Nanograms/cubic meter (25 C),None,1,100.0,0.0,0.0,0,,92,HI-VOL - ATOMIC ABSORPTION,El Cajon,1155 REDWOOD AVE. EL CAJON,California,San Diego,El Cajon,San Diego-Carlsbad CA,2013-06-11,6903
6903,8,111,9000,88128,1,37.659409000000004,-107.800541,WGS84,Lead PM2.5 LC,24 HOUR,,2015-03-22,Micrograms/cubic meter (LC),None,1,100.0,0.0,0.0,0,,800,IMPROVE Module A with Cyclone Inlet-Teflon Filter 2.2 sq. cm. - X-Ray Fluorescence,,Weminuche Wilderness,Colorado,San Juan,Not in a city,,2016-08-30,6904
6904,13,51,21,43802,1,32.06923,-81.048769,WGS84,Dichloromethane,24 HOUR,,2015-04-12,Parts per billion Carbon,None,1,100.0,0.0,0.0,0,,150,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,Savannah-E. President Street,AMERICAN RED CROSS 2500 E. PRESIDENT STREET BLDG-A SAVANNAH GA 31404,Georgia,Chatham,Savannah,Savannah GA,2016-02-19,6905
6905,47,93,1020,88128,5,36.019186,-83.87380999999999,WGS84,Lead PM2.5 LC,24 HOUR,,2004-09-30,Micrograms/cubic meter (LC),None,1,100.0,0.0,0.0,0,,821,Andersen RAAS Teflon - Energy Dispersive XRF,Spring Hill Elementary School,4625 MILDRED DRIVE,Tennessee,Knox,Knoxville,Knoxville TN,2015-07-22,6906
6906,34,39,4,88112,5,40.64144,-74.208365,WGS84,Chromium PM2.5 LC,24 HOUR,,2004-09-27,Micrograms/cubic meter (LC),None,1,100.0,0.001,0.001,0,,811,Met One SASS Teflon - Energy dispersive XRF,Elizabeth Lab,Interchange 13 New Jersey Turnpike,New Jersey,Union,Elizabeth,New York-Newark-Jersey City NY-NJ-PA,2015-07-22,6907
6907,51,810,8,12132,1,36.841883,-76.18123299999999,WGS84,Manganese (TSP) STP,24 HOUR,,2006-10-20,Micrograms/cubic meter (25 C),None,1,100.0,0.00472,0.00472,0,,89,HI-VOL - ICP/MS W/QUARTZ FILTER,DEQ Tidewater Regional Office,5636 SOUTHERN BOULEVARD,Virginia,Virginia Beach City,Virginia Beach,Virginia Beach-Norfolk-Newport News VA-NC,2015-07-22,6908
6908,1,73,23,88136,5,33.553056,-86.815,WGS84,Nickel PM2.5 LC,24 HOUR,,2005-01-07,Micrograms/cubic meter (LC),None,1,100.0,0.002,0.002,0,,811,Met One SASS Teflon - Energy Dispersive XRF,North Birmingham,NO. B'HAMSOU R.R. 3009 28TH ST. NO.,Alabama,Jefferson,Birmingham,Birmingham-Hoover AL,2015-07-22,6909
6909,27,137,7555,12136,2,46.72938,-92.15998,WGS84,Nickel (TSP) STP,24 HOUR,,2013-01-28,Micrograms/cubic meter (25 C),None,1,100.0,0.0,0.0,0,,90,HI-VOL - EMISSION SPECTRA ICAP,Waseca Rd.,Industrial Rd.,Minnesota,Saint Louis,Duluth,Duluth MN-WI,2014-02-19,6910
6910,6,29,2004,82112,5,35.142222,-119.46,UNKNOWN,Chromium PM10 STP,24 HOUR,,1999-08-22,Nanograms/cubic meter (25 C),None,1,100.0,3.0,3.0,0,,303,LO-VOL-DICHOTOMOUS-SA246B-IN - X-RAY FLUORESCENCE,Taft-College,COLLEGE-29 EMMONS PARK DR TAFT,California,Kern,Taft,Bakersfield CA,2013-06-11,6911
6911,12,11,5005,43843,6,26.294166999999998,-80.176389,WGS84,Ethylene dibromide,24 HOUR,,2008-10-30,Parts per billion Carbon,None,1,100.0,0.0,0.0,0,,101,CANISTER SUBAMBIENT PRESSURE - MULTI DETECTOR GC,Coconut Creek,4010 WINSTON PARK BLVD,Florida,Broward,Coconut Creek,Miami-Fort Lauderdale-West Palm Beach FL,2013-06-11,6912
6912,41,61,119,43802,7,45.339,-118.095206,NAD83,Dichloromethane,24 HOUR,,2004-03-10,Parts per billion Carbon,None,1,100.0,0.1,0.1,0,,110,SS-CANISTER-PRESSURIZED - GAS CHROMATOGRAPH MASS SPECTRO,LA GRANDE ASH STREET,2806 N. ASH ST. LA GRANDE,Oregon,Union,La Grande,La Grande OR,2013-06-11,6913
6913,41,37,1,88132,5,42.189215000000004,-120.35396899999999,WGS84,Manganese PM2.5 LC,24 HOUR,,2010-10-05,Micrograms/cubic meter (LC),None,1,100.0,0.00264,0.00264,0,,811,Met One SASS Teflon - Energy Dispersive XRF,Lakeview CENTER & M ST.  (LCM),LCM/CENTER & M ST LAKEVIEW OR,Oregon,Lake,Lakeview,,2015-07-21,6914
6914,48,139,16,43817,1,32.482083,-97.026899,NAD83,Tetrachloroethylene,24 HOUR,,1999-02-23,Parts per billion Carbon,None,1,100.0,0.0,0.0,0,,149,6L SUBATM CANISTER - Entech Precon-  GC/FID/MSD,Midlothian OFW,2725 Old Fort Worth Road,Texas,Ellis,Midlothian,Dallas-Fort Worth-Arlington TX,2013-06-11,6915
6915,6,29,4,12136,7,35.375,-119.021667,NAD27,Nickel (TSP) STP,24 HOUR,,1991-03-13,Micrograms/cubic meter (25 C),None,1,100.0,0.006,0.006,0,,304,LO-VOL-XONTECH 920 or 924- TEFLON - X-RAY FLUORESCENCE,Bakersfield-Chester Ave.,225 CHESTER AVE BAKERSFIELD,California,Kern,Bakersfield,Bakersfield CA,2013-06-11,6916
6916,39,99,14,88103,5,41.095938000000004,-80.658516,NAD83,Arsenic PM2.5 LC,24 HOUR,,2005-05-22,Micrograms/cubic meter (LC),None,1,100.0,0.006999999999999999,0.006999999999999999,0,,811,Met OneSASS Teflon - Energy dispersive XRF,,345 OAKHILL AVE.,Ohio,Mahoning,Youngstown,Youngstown-Warren-Boardman OH-PA,2015-07-22,6917
6917,10,3,2004,43829,1,39.739444,-75.55805600000001,WGS84,12-Dichloropropane,24 HOUR,,2008-10-09,Parts per billion Carbon,None,1,100.0,0.0,0.0,0,,150,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,MLK  CORNER OF MLK BLVD AND JUSTISON ST,MLK BLVD AND JUSTISON ST.,Delaware,New Castle,Wilmington,Philadelphia-Camden-Wilmington PA-NJ-DE-MD,2013-06-11,6918
6918,55,27,7,43817,1,43.435,-88.527778,NAD27,Tetrachloroethylene,24 HOUR,,2007-08-10,Parts per billion Carbon,None,1,100.0,0.0,0.0,0,,150,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,MAYVILLE,MAYVILLE NEAR N6705 MADISON RD,Wisconsin,Dodge,Not in a city,Beaver Dam WI,2013-06-11,6919
6919,18,157,8,43802,1,40.431639000000004,-86.8525,WGS84,Dichloromethane,24 HOUR,,2009-09-28,Parts per billion Carbon,None,1,100.0,0.0,0.0,0,,150,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,Lafayette- Greenbush St./ Cinergy Substation,LAFAYETTE CINERGY SUBSTATION/ 3401 GREENBUSH ST.,Indiana,Tippecanoe,Lafayette,Lafayette-West Lafayette IN,2015-12-16,6920
6920,45,25,1,82112,2,34.615367,-80.198787,WGS84,Chromium PM10 STP,24 HOUR,,2012-02-03,Nanograms/cubic meter (25 C),None,1,100.0,0.0,0.0,0,,110,Hi-Vol SA/GMW1200 Quartz - ICP/MS,CHESTERFIELD,RT 2 BOX 100 MCBEE  (SC145) [Chesterfield],South Carolina,Chesterfield,Not in a city,,2013-09-16,6921
6921,6,69,3,88132,1,36.48324,-121.15688,WGS84,Manganese PM2.5 LC,24 HOUR,,2015-11-14,Micrograms/cubic meter (LC),None,1,100.0,0.001,0.001,0,,800,IMPROVE Module A with Cyclone Inlet-Teflon Filter 2.2 sq. cm. - X-Ray Fluorescence,Pinnacles National Park,Northeast entrance Pinnacles National Park,California,San Benito,Not in a city,San Jose-Sunnyvale-Santa Clara CA,2016-08-30,6922
6922,26,111,954,43804,1,43.601389000000005,-84.298889,NAD27,Carbon tetrachloride,24 HOUR,,2002-01-26,Parts per billion Carbon,None,1,100.0,0.0,0.0,0,,110,SS-CANISTER-PRESSURIZED - GAS CHROMATOGRAPH MASS SPECTRO,WOOD PLATFORM,1780 E. HUBERT ROAD,Michigan,Midland,Midland,Midland MI,2013-06-11,6923
